Year,Plot,NAdd,ln.NAtm.NAdd,NTrt,sr,TotBio,Fenced,FTrt,Exp,Field,Achimill,Agrorepe,Agroscab,Agrosmit,Allistel,Ambrarte,Ambrcoro,Andrgera,Anemcyli,Antenegl,Apocandr,Apoccann,Apocynsp,Arisbasi,Artecaud,Arteludo,Asclepsp,Asclinca,Ascloval,Asclsyri,Ascltube,Asclvert,Asteazur,Asteeric,Astejunc,Astersp,Astesimp,Astrcana,Bertinca,Brominer,Calalong,Camprotu,Carexsp,Chenalbu,Chenlept,Chenopsp,Cirsarve,Cirsdisc,Cirsiusp,Comarich,Convarve,Corepalm,Creptect,Cypefili,Cyperusp,Cypeschw,Equihyem,Equilaev,Equisesp,Eragspec,Erigcana,Erigstri,Euphcoro,Euphglyp,Fragvirg,Hedehisp,Helibick,Hierlong,Koelcris,Lactcana,Lactserr,Lactucsp,Lappsquar,Lathveno,Lechstri,Leptcogn,Lespcapi,Liataspe,Lithcane,Lithcaro,Lithossp,Lychalba,Miscelsp,Mollvert,Oenobien,Oxybhirs,Panicapi,Panilanu,Paniolig,Paniperl,Paniprae,Pensgrac,Pensgran,Petapurp,Phlopilo,Physhete,Physvirg,Poacompr,Poaprate,Polyarti,Polycana,Polyconv,Polygasp,Polygosp,Polygsp2,Polypers,Polypoly,Polytenu,Poterect,Querrubr,Ranurhom,Rudbsero,Rumeacet,Rumexsp,Schiscop,Scutlate,Setalute,Setarisp,Setaviri,Sileanti,Sisycamp,Smilrace,Smilstel,Soligram,Solimiss,Solinemo,Solirigi,Sorgnuta,Stipspar,Stipspic,Tradessp,Tradocci,Tragdubi,Verbthap,Vicivill,Violasp,Violpall,Violped2,Violpeda,Violsagi
2008,7,2.04,1.11185751541813,2.04-g N,6,75.57,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,10.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,2.04,1.11185751541813,2.04-g N,8,162.4,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.57,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
2010,7,2.04,1.11185751541813,2.04-g N,12,480.65,1,Deer -,1,C,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,38.1,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.07,0,0,0,0,0,332.6,0,0,0,0,0,0,0,0,0,0,0.07,0,0
2011,7,2.04,1.11185751541813,2.04-g N,10,255.74,1,Deer -,1,C,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,36.6,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,59.13,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,51.27,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2.04,1.11185751541813,2.04-g N,10,481.74,1,Deer -,1,C,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,66.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,21.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.93,20.7,0,0,0,0,0,0,0,0,0,0.33,0,0
2015,7,2.04,1.11185751541813,2.04-g N,12,1021.94,1,Deer -,1,C,0,0,0,0,0,0,1.17,0,0,0,0,0.07,0,0,0,13.6,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,77.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,730.83,27.77,0,0,0.9,0,0,0,0,0,0,0,0,0
2018,7,2.04,1.11185751541813,2.04-g N,8,323.47,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.47,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.17,0,0,0,0,0,0,0,0,0,0,1.67,0,0
2019,7,2.04,1.11185751541813,2.04-g N,9,748.89,1,Deer -,1,C,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,26.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.27,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.23,0,0,0,0,0,0,0,0,0,0,0.37,0,0
1982,8,0,0,0.00-g N,9,248.094,1,Deer -,1,C,0,0,0,0,0,0,29.733,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,38.567,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,96.767,0,0,0,0,0,0,0,0,0,0,5.2,64.867,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,0,0,0.00-g N,10,192.996,1,Deer -,1,C,0,0,0,0,0,0,8,0,0.867,0,0,0,0,0,0,8.333,0,0,0,0,0,0,5.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,128.23,0,0,0,0,0,0,0,0,0,0,0.367,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0
1984,8,0,0,0.00-g N,8,180.053,1,Deer -,1,C,0,0,0,0,0,0,1.717,0,0.353,0,0,0,0,0,0,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.817,0,0,0,0,0,0,0,0,0,58.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.733,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0
1985,8,0,0,0.00-g N,8,146.863,1,Deer -,1,C,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,8.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0,0,0.247,0,0,0,0,0,0,0,0,0,111.67,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,17.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603,0,0
1986,8,0,0,0.00-g N,9,165.783,1,Deer -,1,C,0,0,0,0,0,0,27.033,0,1.757,0,0,0,0,0,0,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,49.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.187,0,0,0,0,0,0,0,0,0,0,14.203,18.633,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,8,0,0,0.00-g N,9,254.765,1,Deer -,1,C,0,0,0,0,0,0,40.333,0,0.333,0,0,0,0,0,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,95.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0
1988,8,0,0,0.00-g N,5,195.233,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1.333,78.067,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,8,0,0,0.00-g N,7,435.166,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.367,0,0,0,0,0,0,1.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,6.433,0,0,0,0,0,0,0,0,0,0,0,0,91.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.033,0,0,0,0,0,0,0,0,0,0,0,284.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,8,0,0,0.00-g N,8,178.717,1,Deer -,1,C,0,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,27.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.13,0,0,0,0,0,0,0,0,0,0,9.467,0,0,0,0,0,0,0,0,0,0,0,0.933,0,0
1991,8,0,0,0.00-g N,10,506.329,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.433,0,0,0,0,0,0,0.167,0,67.833,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,187.67,0,0,0,0,0,0,0,0,0,0,0,218.37,0,0,0,0,0,0,0,0,0,0,1.2,0,0
1992,8,0,0,0.00-g N,5,250.64,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.357,0,0,0,0,0,0,0.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.8,0,0,0,0,0,0,0,0,0,0,3.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,8,0,0,0.00-g N,10,414.77,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,12.967,0,0,0,0,0,0,0,1.027,0,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.53,0,0,0,0,0,0,0,0,0,0,0.02,73.033,0,0,0,0,0,0,0,0,0,0,0.503,0,0
1994,8,0,0,0.00-g N,10,309.993,1,Deer -,1,C,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.111,0,59.467,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0,32.533,0,0,0,0,0,0.232,0,0,0,0,0.254,177.07,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,8,0,0,0.00-g N,7,216.466,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.267,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.1,0,0,0,0,0,0,0,0,0,0,0,19.833,0,0,0,0,0,0,0,0,0,0,0.033,0,0
1996,8,0,0,0.00-g N,13,204.133,1,Deer -,1,C,0,0,0,0,0,0,0.667,0,0,0,0,0.933,0,0,0,9.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.333,0.367,0,0,0,1.533,0,0,0.233,0,82.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,66.133,1,0,0,0,0,0.1,0,0,0,0,0.067,0,0
1997,8,0,0,0.00-g N,8,274.231,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.567,0,0,0,0,0,0,47.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,28.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.933,0,0,0,0,0,0,0,0,0,0,1.167,154.53,0,0,0,0,0,0,0,0,0,0,0.2,0,0
1998,8,0,0,0.00-g N,12,193.632,1,Deer -,1,C,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,34.7,0,0,0,18.633,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.933,0,0,0,0,0,0,0,0,0,1.267,0,0,0,0,0,0,0,0.433,0,28.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,9.233,11.767,0,0,0,0,0,0,0,0,0,0,0.033,0,0
1999,8,0,0,0.00-g N,6,304.834,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.197,0,0,0,0,0,0,0,0,0,0,0,178.42,0.27,0,0,0,0,0,0,0,0,0,0.62,0,0
2000,8,0,0,0.00-g N,11,258.404,1,Deer -,1,C,0,1.567,0,0,0,0,1.833,0,0,0,0,0,0,0,0,5.967,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.367,0,0,0,0,0,0,0,0,1.433,0,0,0,0,0,0,0,0,0,109.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,35.367,1.5,0,0,0,0,0,0,0,0,0,1.633,0,0
2001,8,0,0,0.00-g N,8,202.962,1,Deer -,1,C,0,2.833,0,0,0,0,0,0,0,0,0,47.633,0,0,0,7.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,2.933,7.633,0,0,0,0,0,0,0,0,0,2.767,0,0
2002,8,0,0,0.00-g N,6,137.903,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0,11.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.467,0,0,0,0,0,0,0,0,0,0,0,57.867,6,0,0,0,0,0,0,0,0,0,0,0,0
2003,8,0,0,0.00-g N,8,209.269,1,Deer -,1,C,0,1.633,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.533,0,0,0,0,0,0,0,0,0,115.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0,0,0,10.467,0,15.133,0,0,0,0,0,0,0,0,0,0.533,0,0
2004,8,0,0,0.00-g N,8,149,1,Deer -,1,C,0,7.5333,0,0,0,0,0,0,0,0,0,6.2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2667,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,4.7667,0,0,0,0,0,0,0,0,0,1.2333,0,0
2005,8,0,0,0.00-g N,11,112.3169,1,Deer -,1,C,0,16.4667,0,0,0,0,3.9667,0,0,0,0,0,0,0,0,21.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6667,0,0,0.0367,0,0,0,0,0,0,0,0,0,0,0,0,13.1667,0,0,0,0,0,0,0,0,0,0,0,16.1667,17.5,0,0,0,0,0,0,0,0,0,3.7,0,0
2006,8,0,0,0.00-g N,9,66.978,1,Deer -,1,C,0,4.403,0,0,0,0,2.803,0,0,0,0,2.583,0,0,0,16.903,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.733,0,0,0,0,0,0,0,0,0,0,0,2,11.883,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,0,0,0.00-g N,9,75.9,1,Deer -,1,C,0,7.67,0,0,0,0,14,0,0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0.63,0,0,0
2008,8,0,0,0.00-g N,9,80.54,1,Deer -,1,C,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,8.77,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,58.6,2.92,0,0,0,0.57,0,0,0,0,0,0.08,0,0
2009,8,0,0,0.00-g N,8,27.9,1,Deer -,1,C,0,1.1,0,0,0,0,3.53,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,0,0,0.00-g N,11,812.73,1,Deer -,1,C,0,0,0,0,0,0,2.03,0,0,0,0,0.1,0,0,0,0.37,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.93,0,0,0,0,0,0,0,0,0,0,0,750.33,8.03,0,0,0,0,0,0,0,0,0,0.67,0,0
2011,8,0,0,0.00-g N,9,175.93,1,Deer -,1,C,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,0,0,0,0,0,0,0,0,125.2,26.9,0,0,0,0,0,0,0,0,0,0.93,0,0
2014,8,0,0,0.00-g N,9,335.9,1,Deer -,1,C,0,2.37,0,0,0,0,1.3,0,0,0,5.77,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,0,0,0,0,290.5,12.7,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,0,0,0.00-g N,13,306.27,1,Deer -,1,C,0,0.87,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.27,0,0,0,0,0,0,0,0,11.4,0,0,0,0,21.03,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.77,0,0,0,0,0,0,0,0,0,0,0,38.77,135.97,0,0,8.57,0,0,0,0,0,0,0.29,0,0
2018,8,0,0,0.00-g N,9,122.35,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.97,0,0,0,0,0,0.37,0,0,0,0,0,1.77,20.83,0,0,0,1.1,0,0,0,0,0,0.11,0,0
2019,8,0,0,0.00-g N,14,221.87,1,Deer -,1,C,0,0.13,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,88.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,6.77,0,0,0,0,0,0,0,0,8.27,0,0,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7,0,0,0,0,0,0.17,0,0,0,0,0,0,30.03,0,0,0,6.37,0,0,0,0,0,4.4,0,0
